id,ad_creation_time,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,ad_snapshot_url,currency,funding_entity,page_id,page_name,impression_range,spend_range,platforms
2507647802844556,2019-10-31T12:40:45+0000,"Westminster just passed another budget for us determining:

🏥 Hospital funding
📏 School resources
🤝 Welfare support

And those shouting loudest about how irrelevant it is gave the Tories the power to do it. 

Read our reaction from Colum Eastwood 👇http://sdlp.ie/news/2019/eastwood-westminster-budget-determining-local-services/",,,,2019-10-31T12:40:45+0000,2019-11-04T12:40:27+0000,https://www.facebook.com/ads/archive/render_ad/?id=2507647802844556&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"0,999","0,99","facebook,instagram"
343427609691135,2019-05-23T16:08:06+0000,"Is this the message you want to send to London, Europe and the world today?

You can still make the difference. Change the record. Get to your polling station and vote #EastwoodForEurope. Let's send two Pro-Remain MEPs to the European Parliament and deal a blow to the DUP, Boris, Farage and the rest of them.",,,Change the record. Vote Eastwood For Europe.,2019-05-23T16:08:23+0000,2019-05-24T16:08:06+0000,https://www.facebook.com/ads/archive/render_ad/?id=343427609691135&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"10000,49999","0,99","facebook,instagram"
360484074584789,2019-05-23T15:52:33+0000,"A vote for Colum Eastwood today is a vote for Europe 🙌🏻

Get to your polling station and tell the Brexiteers again - we voted remain and we won’t be bullied out of it. #EastwoodForEurope",,,,2019-05-23T15:52:51+0000,2019-05-24T15:52:33+0000,https://www.facebook.com/ads/archive/render_ad/?id=360484074584789&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99","facebook,instagram"
2275834002681182,2019-05-23T15:50:06+0000,"The boss is in West Belfast, talking to voters about the real opportunity we have to take a second remain seat in this election. 

Every single vote counts. Vote #EastwoodForEurope and then transfer to other Pro-Europe candidates. Colum Eastwood",,,,2019-05-23T15:50:23+0000,2019-05-24T15:50:06+0000,https://www.facebook.com/ads/archive/render_ad/?id=2275834002681182&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"5000,9999","0,99","facebook,instagram"
422035611680979,2019-05-23T14:54:08+0000,"The Eastwood Express has reached North Belfast where Colum Eastwood and Nichola Mallon are encouraging people to come out and send a message to the Brexiteers.

If you’re disgusted with how we’ve been treated by the DUP and the Tories, come out and vote #EastwoodForEurope to send a second Remainer to Europe and send a message to the people trying to drag us out!",,,,2019-05-23T14:54:24+0000,2019-05-24T14:54:08+0000,https://www.facebook.com/ads/archive/render_ad/?id=422035611680979&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"10000,49999","0,99","facebook,instagram"
343079413017381,2019-05-23T10:18:25+0000,"""North Belfast has benefitted massively from EU funding over the years. It is vital we don't lose that.

"" If you voted for me on 2nd May, please come out and give me your no. 1 tomorrow."" - Cllr Paul McCusker 

#EastwoodForEurope #EP2019",,,,2019-05-23T10:18:42+0000,2019-05-24T10:18:25+0000,https://www.facebook.com/ads/archive/render_ad/?id=343079413017381&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99","facebook,instagram"
323882524959527,2019-05-22T21:27:34+0000,"Wrapping up a busy day before polls open in Derry with the legendary John Tierney. 

#EastwoodForEurope Colum Eastwood",,,,2019-05-22T21:27:43+0000,2019-05-23T21:27:34+0000,https://www.facebook.com/ads/archive/render_ad/?id=323882524959527&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"5000,9999","0,99","facebook,instagram"
304059153856719,2019-05-22T18:47:11+0000,"'We need another passionate advocate for Europe & for Europe’s place in Northern Ireland today. I believe that Colum can build on John’s work and his legacy in the European Parliament.' 

Civil Rights icon Pat Hume has given her support to Colum Eastwood for tomorrow's European election  #EastwoodForEurope 

Read more: http://sdlp.ie/news/2019/hume-eastwood-can-carry-on-johns-work-in-european-parliament/",,,,2019-05-22T18:47:20+0000,2019-05-23T18:47:11+0000,https://www.facebook.com/ads/archive/render_ad/?id=304059153856719&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"5000,9999","0,99","facebook,instagram"
367816620753647,2019-05-22T17:07:37+0000,"""Our biggest problem is the fact that we have 10 DUP MPs who go to Westminster and pretend that the people of Northern Ireland support their position when they don't.""

""We need to stand by the majority of people here.""

#EastwoodforEurope #bbcspotlight #EP2019",,,,2019-05-22T17:07:45+0000,2019-05-23T17:07:45+0000,https://www.facebook.com/ads/archive/render_ad/?id=367816620753647&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"10000,49999","100,499","facebook,instagram"
682748135496216,2019-05-22T15:31:41+0000,"We do have a problem - it's the 10 DUP MPs that go to Westminster every week and pretend that people here are ok with Brexit. We aren't. 

If you want to send a strong Pro-European, Remain voice to the European Parliament, back the candidate closest to taking out the Brexiteers Colum Eastwood #EastwoodForEurope",,,The DUP do not speak for us,2019-05-22T15:31:58+0000,2019-05-23T15:31:41+0000,https://www.facebook.com/ads/archive/render_ad/?id=682748135496216&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"10000,49999","100,499","facebook,instagram"
2701595253214966,2019-05-22T11:18:52+0000,"Why are we running in this election? It's simple - we want to stop Brexit. And we wont apologise for it.

We were the only party that registered to campaign against Brexit.
We committed activists and resources to fighting Brexit.
We took the British Government to court to defend the Good Friday Agreement.

And Colum Eastwood is the candidate with the best chance of unseating a Brexiteer in this election. On Thursday, vote #EastwoodForEurope and take back control of our future.",,,We want to stop Brexit,2019-05-22T11:19:05+0000,2019-05-23T11:18:52+0000,https://www.facebook.com/ads/archive/render_ad/?id=2701595253214966&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"10000,49999","100,499","facebook,instagram"
2298976086813023,2019-05-22T10:25:04+0000,"The results are in from last night's debate and Colum Eastwood is the top performer 💪

We're in pole position to take a Brexiteer seat and return two Remain MEPs. Send a message to Boris, Farage and the rest of them. We won't be silenced! #EastwoodForEurope",,,,2019-05-22T10:25:10+0000,2019-05-23T10:25:04+0000,https://www.facebook.com/ads/archive/render_ad/?id=2298976086813023&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"10000,49999","100,499","facebook,instagram"
2302760550042705,2019-05-21T16:13:11+0000,"The Green Party in Northern Ireland should be included in election debates.

SDLP Leader and EU Candidate Colum Eastwood has written to the BBC to ask for a wider platform for smaller parties for election debates.

http://sdlp.ie/news/2019/eastwood-greens-should-be-included-in-debates/",,,,2019-05-21T16:13:28+0000,2019-05-23T16:13:11+0000,https://www.facebook.com/ads/archive/render_ad/?id=2302760550042705&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"5000,9999","0,99","facebook,instagram"
359653684682477,2019-05-21T11:07:20+0000,"🏳️‍🌈 Somewhere over the rainbow 🏳️‍🌈

Colum Eastwood led our activists and Pat Catney MLA led the singing at the March for Marriage at the weekend.

We’ve tabled bold proposals in the all party talks to take the petition of concern off the table and deliver Marriage Equality. 

It’s time for all parties to come together and get back to work.",,,,2019-05-21T11:07:37+0000,2019-05-23T11:07:20+0000,https://www.facebook.com/ads/archive/render_ad/?id=359653684682477&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"5000,9999","0,99","facebook,instagram"
337319763649847,2019-05-21T10:19:00+0000,"Never mind the milkshakes, the only way to stop Brexit is by sending two pro-European candidates from NI to Brussels; SDLP Leader Colum Eastwood is in poll position to take that third seat, but he needs your help to do it. 🇪🇺

On Thursday Vote Eastwood 1 🗳️#EastwoodforEurope",,,,2019-05-21T10:19:00+0000,2019-05-23T16:32:37+0000,https://www.facebook.com/ads/archive/render_ad/?id=337319763649847&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"5000,9999","0,99","facebook,instagram"
472610546816109,2019-05-21T10:19:00+0000,"There is so much more that unites us than divides us - that's the lesson that John Hume took from Europe. That's the bedrock that our party and our peace process is built on.

Next Thursday we have a chance to send two Pro-Europe MEPs to the European Parliament.

We have the chance to take John Hume's seat back.

Colum Eastwood is best placed to do it. On Thursday vote #EastwoodForEurope",,,Let's take John Hume's seat back #EastwoodForEurope,2019-05-21T10:19:00+0000,2019-05-23T14:42:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=472610546816109&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"5000,9999","0,99",facebook
1125726420969462,2019-05-21T10:19:00+0000,"This election provides you and your family with the opportunity to come out and send a strong message to Boris Johnson and Nigel Farage that Northern Ireland voted to remain and our voice will be heard. 🇪🇺

Help us strengthen our voice by voting Eastwood 1 this Thursday Colum Eastwood.

#EastwoodForEurope",,,,2019-05-21T10:19:00+0000,2019-05-23T18:32:20+0000,https://www.facebook.com/ads/archive/render_ad/?id=1125726420969462&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"10000,49999","0,99","facebook,instagram"
2452829901435209,2019-05-21T10:19:00+0000,"Did you miss The View last night?

Colum Eastwood made it very clear - Hume was inspired by the EU and that inspiration led to our peace process. It is in the DNA of the SDLP. It's why we're so pro-European and why we want to deliver more pro-Europe MEPs #EastwoodForEurope",,,The EU is in our political DNA,2019-05-21T10:19:00+0000,2019-05-23T14:40:11+0000,https://www.facebook.com/ads/archive/render_ad/?id=2452829901435209&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"5000,9999","0,99",facebook
437940833434450,2019-05-21T10:18:09+0000,"We want to stop Brexit. We wont apologise for that. And we wont stop fighting for it. 

Colum Eastwood has been in towns and cities, meeting people and businesses worried and impacted by Brexit. On Thursday you can help us stop it. Vote #EastwoodForEurope",,,This is an important election,2019-05-21T10:18:24+0000,2019-05-23T10:18:09+0000,https://www.facebook.com/ads/archive/render_ad/?id=437940833434450&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"50000,99999","100,499","facebook,instagram"
2322085651403438,2019-05-20T19:45:59+0000,Busy morning on the campaign trail. Meeting with lots of voters and enjoyed a fantastic visit to Aonach Mhacha- a multi million pound Irish culture and language centre. Great work being done by great people here #Eastwood4Europe #EP19,,,,2019-05-20T19:46:15+0000,2019-05-22T19:45:59+0000,https://www.facebook.com/ads/archive/render_ad/?id=2322085651403438&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99","facebook,instagram"
2258785847492843,2019-05-20T17:02:28+0000,"The Eastwood Express hit the North Coast today. 

We're hearing from people what we have consistently heard since June 2016- NI chose to remain, we didn't consent to leaving the EU and we won't be dragged out against our will. 

It's time to break Brexit 🇪🇺

#EastwoodForEurope",,,,2019-05-20T17:02:41+0000,2019-05-22T17:02:28+0000,https://www.facebook.com/ads/archive/render_ad/?id=2258785847492843&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99","facebook,instagram"
2191339517619955,2019-05-20T16:59:13+0000,"🌍 SDLP Lisnasharragh Cllr. Séamas De Faoite will propose a Climate Crisis committee at the first meeting of the new Belfast City Council tomorrow.

⚠️ We have 12 years to avoid climate breakdown - that means severe changes to weather patterns, more intense winter storms and flooding, hotter summer conditions with water shortages and rapid sea level rises threatening coastal communities. We MUST act now. 

Thanks to the Green Party in Northern Ireland for seconding the proposal. All parties need to come together to make this a political priority. 

Read more http://sdlp.ie/news/2019/sdlp-proposes-climate-crisis-committee-in-belfast/",,,,2019-05-20T16:59:20+0000,2019-05-21T16:59:13+0000,https://www.facebook.com/ads/archive/render_ad/?id=2191339517619955&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99","facebook,instagram"
1324897647662000,2019-05-20T16:39:58+0000,"Great to be at the Innovation Factory this morning.

A great project that helps local business and start ups reach their potential, helped along the way by EU funding.

Places like the Innovation Factory have the potential to deliver more investment into local communities such as the Falls and Shankill and they must be protected.

#EastwoodForEurope #EP2019 🇪🇺",,,,2019-05-20T16:40:13+0000,2019-05-23T16:39:58+0000,https://www.facebook.com/ads/archive/render_ad/?id=1324897647662000&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99","facebook,instagram"
287232235556985,2019-05-20T16:34:05+0000,"This election provides you and your family with the opportunity to come out and send a strong message to Boris Johnson and Nigel Farage that Northern Ireland voted to remain and our voice will be heard. 🇪🇺

Help us strengthen our voice by voting Eastwood 1 this Thursday Colum Eastwood.

#EastwoodForEurope",,,,2019-05-20T16:34:05+0000,2019-05-23T18:32:20+0000,https://www.facebook.com/ads/archive/render_ad/?id=287232235556985&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99","facebook,instagram"
2171177299861505,2019-05-20T16:34:05+0000,"There is so much more that unites us than divides us - that's the lesson that John Hume took from Europe. That's the bedrock that our party and our peace process is built on.

Next Thursday we have a chance to send two Pro-Europe MEPs to the European Parliament.

We have the chance to take John Hume's seat back.

Colum Eastwood is best placed to do it. On Thursday vote #EastwoodForEurope",,,Let's take John Hume's seat back #EastwoodForEurope,2019-05-20T16:34:05+0000,2019-05-23T14:42:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=2171177299861505&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99",facebook
2330030450569940,2019-05-20T16:34:05+0000,"Every week the DUP goes to Westminster and claims to represent us on Brexit.

THEY. DO. NOT.

Take back control of your future. Elect a second Pro-Europe MEP. Vote Eastwood 1 #EastwoodForEurope",,,Take back control of your future,2019-05-20T16:34:05+0000,2019-05-21T09:00:12+0000,https://www.facebook.com/ads/archive/render_ad/?id=2330030450569940&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Social Democratic and Labour Party (SDLP),111956985487415,Social Democratic and Labour Party (SDLP),"1000,4999","0,99","facebook,instagram"
